district_id,district_name,url,status
109911,WHITNEY ISD,https://www.whitneyisd.org,found
109902,BYNUM ISD,https://www.bynumisd.net,found
109903,COVINGTON ISD,https://www.covingtonisd.org,found
109912,AQUILLA ISD,https://www.aquillaisd.net,found
109908,MALONE ISD,https://www.maloneisd.org,found
108912,LA JOYA ISD,https://www.lajoyaisd.com,found
109914,PENELOPE ISD,https://www.penelopeisd.org,found
109913,BLUM ISD,https://www.blumisd.net,found
110901,ANTON ISD,https://www.antonisd.org,found
110906,SMYER ISD,https://www.sisd.org,found
110902,LEVELLAND ISD,https://www.levellandisd.net,found
110907,SUNDOWN ISD,https://www.sundownisd.com,found
110908,WHITHARRAL ISD,https://www.whitharralisd.org,found
111902,LIPAN ISD,https://www.lisd.org,found
111903,TOLAR ISD,https://www.tolarisd.org,found
112906,NORTH HOPKINS ISD,https://www.northisd.org,found
112905,CUMBY COLLEGIATE ISD,https://www.cumbyisd.net,found
111801,LAKE GRANBURY ACADEMY CHARTER SCHOOL,,not_found
112907,MILLER GROVE ISD,https://www.mgisd.net,found
112909,SALTILLO ISD,https://www.saltilloisd.net,found
113901,CROCKETT ISD,https://www.crockettisd.net,found
110905,ROPES ISD,https://www.ropesisd.us,found
113902,GRAPELAND ISD,https://www.grapelandisd.net,found
112910,SULPHUR BLUFF ISD,https://www.sulphurbluffisd.net,found
113903,LOVELADY ISD,https://www.loveladyisd.net,found
113905,LATEXO ISD,https://www.latexoisd.net,found
113906,KENNARD ISD,https://www.kennardisd.net,found
114902,COAHOMA ISD,https://www.coahomaisd.com,found
114904,FORSAN ISD,https://www.fisd.org,found
115901,FT HANCOCK ISD,https://www.ftisd.com,found
112901,SULPHUR SPRINGS ISD,https://www.ssisd.net,found
115902,SIERRA BLANCA ISD,https://www.sierrablancaisd.net,found
109905,HUBBARD ISD,https://www.hubbardisd.net,found
116901,CADDO MILLS ISD,https://www.caddomillsisd.org,found
116903,COMMERCE ISD,https://www.commerceisd.org,found
115903,DELL CITY ISD,https://www.dellcityisd.net,found
116902,CELESTE ISD,https://www.celesteisd.org,found
114901,BIG SPRING ISD,https://www.bigspringisd.net,found
108902,DONNA ISD,https://www.donnaisd.net,found
109910,MOUNT CALM ISD,https://www.mcisd.net,found
112908,COMO-PICKTON CISD,https://www.cpisd.org,found
116906,LONE OAK ISD,https://www.loneoakisd.net,found
116908,QUINLAN ISD,https://www.quinlanisd.net,found
116905,GREENVILLE ISD,https://www.greenvilleisd.com,found
116916,BOLES ISD,https://www.bolesisd.com,found
116909,WOLFE CITY ISD,https://www.wcisd.org,found
117903,SANFORD-FRITCH ISD,https://www.sfisd.org,found
118902,IRION COUNTY ISD,https://www.icisd.org,found
082902,DILLEY ISD,https://www.dilleyisd.net,found
116910,CAMPBELL ISD,https://www.campbellisd.org,found
119901,BRYSON ISD,https://www.brysonisd.net,found
117901,BORGER ISD,https://www.borgerisd.net,found
120902,GANADO ISD,https://www.ganadoisd.org,found
119902,JACKSBORO ISD,https://www.jacksboroisd.net,found
120901,EDNA ISD,https://www.ednaisd.org,found
119903,PERRIN-WHITT CISD,https://www.pwisd.org,found
121902,BROOKELAND ISD,https://www.brookelandisd.net,found
121906,EVADALE ISD,https://www.eisd.org,found
121905,KIRBYVILLE CISD,https://www.kisd.org,found
122901,FT DAVIS ISD,https://www.ftisd.com,found
117904,PLEMONS-STINNETT-PHILLIPS CISD,,not_found
120905,INDUSTRIAL ISD,https://www.industrialisd.org,found
123905,NEDERLAND ISD,https://www.nederlandisd.org,found
121903,BUNA ISD,https://www.bunaisd.net,found
121904,JASPER ISD,https://www.jasperisd.net,found
123913,SABINE PASS ISD,https://www.sabineisd.org,found
123910,BEAUMONT ISD,https://www.beaumontisd.com,found
122902,VALENTINE ISD,https://www.valentineisd.com,found
123908,PORT NECHES-GROVES ISD,https://www.pngisd.org,found
126904,GRANDVIEW ISD,https://www.gisd.org,found
123914,HAMSHIRE-FANNETT ISD,https://www.hfisd.net,found
125906,LA GLORIA ISD,https://www.lagloriaisd.net,found
125903,ORANGE GROVE ISD,https://www.ogisd.org,found
125905,PREMONT ISD,https://www.premontisd.net,found
126907,RIO VISTA ISD,https://www.rvisd.net,found
126901,ALVARADO ISD,https://www.alvaradoisd.net,found
125902,BEN BOLT-PALITO BLANCO ISD,,not_found
127904,HAWLEY ISD,https://www.hisd.us,found
127903,HAMLIN COLLEGIATE ISD,https://www.hcisd.org,found
125901,ALICE ISD,https://www.aliceisd.net,found
127905,LUEDERS-AVOCA ISD,https://www.laisd.com,found
128901,KARNES CITY ISD,https://www.karnescityisd.org,found
128903,RUNGE ISD,https://www.rungeisd.org,found
129902,FORNEY ISD,https://www.forneyisd.net,found
129903,KAUFMAN ISD,https://www.kaufmanisd.net,found
128902,KENEDY ISD,https://www.kenedyisd.com,found
129904,KEMP ISD,https://www.kempisd.org,found
126906,KEENE ISD,https://www.keeneisd.org,found
124901,JIM HOGG COUNTY ISD,https://www.jhcisd.net,found
129905,MABANK ISD,https://www.mabankisd.net,found
129901,CRANDALL ISD,https://www.crandallisd.com,found
129906,TERRELL ISD,https://www.terrellisd.org,found
130901,BOERNE ISD,https://www.boerneisd.net,found
129910,SCURRY-ROSSER ISD,https://www.srisd.org,found
128904,FALLS CITY ISD,https://www.fcisd.net,found
133901,CENTER POINT ISD,https://www.centerisd.org,found
133902,HUNT ISD,https://www.huntisd.org,found
130902,COMFORT ISD,https://www.comfortisd.org,found
131001,KENEDY COUNTY WIDE CSD,https://www.kenedyisd.com,found
133903,KERRVILLE ISD,https://www.kerrvilleisd.net,found
133905,DIVIDE ISD,https://www.divideisd.org,found
136901,BRACKETT ISD,https://www.brackettisd.net,found
132902,JAYTON-GIRARD ISD,https://www.jgisd.net,found
135001,GUTHRIE CSD,https://www.gcisd.org,found
130801,MEADOWLAND CHARTER DISTRICT,,not_found
137902,RICARDO ISD,https://www.ricardoisd.us,found
133904,INGRAM ISD,https://www.ingramisd.net,found
137904,SANTA GERTRUDIS ISD,https://www.sgisd.net,found
137901,KINGSVILLE ISD,https://www.kingsvilleisd.com,found
127901,ANSON ISD,https://www.aisd.net,found
134901,JUNCTION ISD,https://www.junctionisd.net,found
138904,BENJAMIN ISD,https://www.benjaminisd.net,found
139905,CHISUM ISD,https://www.chisumisd.org,found
138902,KNOX CITY-O'BRIEN CISD,,not_found
139912,PRAIRILAND ISD,https://www.pisd.org,found
138903,MUNDAY CISD,https://www.misd.org,found
139909,PARIS ISD,https://www.parisisd.net,found
