district_id,district_name,county,enrollment,website_url,video_platform,video_url,archive_start_year,youtube_channel_id,notes,confidence,last_checked,video_status,score
123905,NEDERLAND ISD,JEFFERSON COUNTY,5317,https://www.nederlandisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/932,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
123908,PORT NECHES-GROVES ISD,JEFFERSON COUNTY,5349,https://www.pngisd.org,youtube,https://www.youtube.com/@PNGISD,,@PNGISD,"Crawler found: boardbook, youtube. Crawled 7 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
123914,HAMSHIRE-FANNETT ISD,JEFFERSON COUNTY,2006,https://www.hfisd.net,youtube,https://www.youtube.com/channel/UCPTFY7wLIf774ItiI6neDCw,,channel/UCPTFY7wLIf774ItiI6neDCw,"Crawler found: boardbook, diligent, youtube. Crawled 8 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
125905,PREMONT ISD,JIM WELLS COUNTY,794,https://www.premontisd.net,youtube,https://www.youtube.com/@premontisd5389,,@premontisd5389,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
125906,LA GLORIA ISD,JIM WELLS COUNTY,119,https://www.lagloriaisd.net,website_archive,https://www.lagloriaisd.net/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 25/100.,low,2026-04-21,crawler_found,25
126901,ALVARADO ISD,JOHNSON COUNTY,3788,https://www.alvaradoisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/724,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
126906,KEENE ISD,JOHNSON COUNTY,1119,https://www.keeneisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1849,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
126907,RIO VISTA ISD,JOHNSON COUNTY,1032,https://www.rvisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/916,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
126908,VENUS ISD,JOHNSON COUNTY,2283,https://www.venusisd.net,youtube,https://www.youtube.com/channel/UCCbB-qlnrznIRG4URleUybw,,channel/UCCbB-qlnrznIRG4URleUybw,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
127901,ANSON ISD,JONES COUNTY,723,https://www.ansonschools.org,website_archive,https://www.ansonschools.org/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,crawler_found,35
128902,KENEDY ISD,KARNES COUNTY,758,https://www.kenedyisd.com,youtube,https://www.youtube.com/channel/UC5VZUKGhsxnMBu3Zz39bAqw,,channel/UC5VZUKGhsxnMBu3Zz39bAqw,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
128903,RUNGE ISD,KARNES COUNTY,162,https://www.rungeisd.org,youtube,https://www.youtube.com/@RungeISD,,@RungeISD,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
129902,FORNEY ISD,KAUFMAN COUNTY,18565,https://www.forneyisd.net,youtube,https://www.youtube.com/@ForneyISDTX,,@ForneyISDTX,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
129903,KAUFMAN ISD,KAUFMAN COUNTY,4356,https://www.kaufmanisd.net,youtube,https://www.youtube.com/@kaufmanisd_official,,@kaufmanisd_official,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
129904,KEMP ISD,KAUFMAN COUNTY,1987,https://www.kempisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2338,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
129905,MABANK ISD,KAUFMAN COUNTY,4118,https://www.mabankisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1915,,,Crawler found: boardbook. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
129906,TERRELL ISD,KAUFMAN COUNTY,5283,https://www.terrellisd.org,youtube,https://www.youtube.com/channel/UCqJNtvLmn42VudrTtGO-xJw,,channel/UCqJNtvLmn42VudrTtGO-xJw,"Crawler found: facebook_live, boardbook, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-25,crawler_found,93
129910,SCURRY-ROSSER ISD,KAUFMAN COUNTY,1032,https://www.srisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2332,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
130901,BOERNE ISD,KENDALL COUNTY,11101,https://www.boerneisd.net,youtube,https://www.youtube.com/channel/UCwnMW5yblvsxCkUbOuMYF6g/videos?view_as=subscriber,,channel/UCwnMW5yblvsxCkUbOuMYF6g,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
132902,JAYTON-GIRARD ISD,KENT COUNTY,169,https://www.jgisd.net,boardbook,https://www.jaytonjaybirds.com/live-feed,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
133902,HUNT ISD,KERR COUNTY,196,https://www.huntisd.org,website_archive,https://www.huntisd.org/,,,Crawler found: website_archive. Crawled 8 pages. Score: 35/100.,low,2026-04-21,crawler_found,35
133903,KERRVILLE ISD,KERR COUNTY,4600,https://www.kerrvilleisd.net,youtube,https://www.youtube.com/@kerrvilleisdtx,,@kerrvilleisdtx,"Crawler found: boardbook, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
133904,INGRAM ISD,KERR COUNTY,1351,https://www.ingramisd.net,youtube,https://www.youtube.com/@ingramisdstreamingchannel6230,,@ingramisdstreamingchannel6230,"Crawler found: boardbook, diligent, youtube. Crawled 1 pages. Score: 93/100.",high,2026-04-21,crawler_found,93
134901,JUNCTION ISD,KIMBLE COUNTY,589,https://www.junctionisd.net,youtube,https://www.youtube.com/channel/UCFpyq545ideN7bnRLhyeTZg,,@jisdeagles5418,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
136901,BRACKETT ISD,KINNEY COUNTY,521,https://www.brackettisd.net,youtube,https://www.youtube.com/embed/QBsdRHuziBE,,,"Crawler found: youtube, boardbook. Crawled 2 pages. Score: 100/100.",high,2026-04-25,crawler_found,100
137901,KINGSVILLE ISD,KLEBERG COUNTY,2534,https://www.kingsvilleisd.com,youtube,https://www.youtube.com/@kingsvilleisd7224/streams,,@kingsvilleisd7224,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
137902,RICARDO ISD,KLEBERG COUNTY,659,https://www.ricardoisd.us,boardbook,https://meetings.boardbook.org/Public/Organization/1902,,,"Crawler found: boardbook, zoom. Crawled 5 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
137903,RIVIERA ISD,KLEBERG COUNTY,425,https://www.rivieraisd.us,facebook_live,https://www.rivieraisd.us/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
137904,SANTA GERTRUDIS ISD,KLEBERG COUNTY,826,https://www.sgisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2189,,,Crawler found: boardbook. Crawled 8 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
138904,BENJAMIN ISD,KNOX COUNTY,94,https://www.benjaminisd.net,website_archive,https://www.benjaminisd.net/school-board,,,Crawler found: website_archive. Crawled 3 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
139905,CHISUM ISD,LAMAR COUNTY,1184,https://www.chisumisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/2316,,,Crawler found: boardbook. Crawled 3 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
139909,PARIS ISD,LAMAR COUNTY,3832,https://www.parisisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/687,,,Crawler found: boardbook. Crawled 7 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
139912,PRAIRILAND ISD,LAMAR COUNTY,1105,https://www.prairiland.net,youtube,https://www.youtube.com/@prairilandmediatech7832,,@prairilandmediatech7832,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
140901,AMHERST ISD,LAMB COUNTY,102,https://www.amherstisd.com,website_archive,https://www.amherstisd.com/schoolboard,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
140905,OLTON ISD,LAMB COUNTY,612,https://www.oltonisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/962,,,"Crawler found: boardbook, zoom. Crawled 6 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
141901,LAMPASAS ISD,LAMPASAS COUNTY,3640,https://www.lampasas.org,youtube,https://www.youtube.com/@cityoflampasas1939,,@cityoflampasas1939,Crawler found: youtube. Crawled 5 pages. Score: 75/100.,medium,2026-04-21,crawler_found,75
141902,LOMETA ISD,LAMPASAS COUNTY,316,https://www.lometaisd.org,website_archive,https://www.lometaisd.org/district-management/board-elections,,,Crawler found: website_archive. Crawled 1 pages. Score: 25/100.,low,2026-04-21,crawler_found,25
142901,COTULLA ISD,LA SALLE COUNTY,1157,https://www.cotullaisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/638\,,,Crawler found: boardbook. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
143901,HALLETTSVILLE ISD,LAVACA COUNTY,1176,https://www.hallettsville.com,website_archive,https://www.hallettsville.com/board-of-directors,,,Crawler found: website_archive. Crawled 2 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
143903,SHINER ISD,LAVACA COUNTY,721,https://www.shinerisd.net,website_archive,https://www.shinerisd.net/about-shiner-isd/school-board,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
143905,SWEET HOME ISD,LAVACA COUNTY,155,https://www.sweethomeisd.org,website_archive,https://www.sweethomeisd.org/shisd-school-board,,,Crawler found: website_archive. Crawled 7 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
143906,EZZELL ISD,LAVACA COUNTY,128,https://www.ezzellisd.org,website_archive,https://www.ezzellisd.org/boardoftrustees,,,Crawler found: website_archive. Crawled 1 pages. Score: 53/100.,low,2026-04-21,crawler_found,53
144901,GIDDINGS ISD,LEE COUNTY,1900,https://www.giddingsisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/710\\\,,,Crawler found: boardbook. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
144902,LEXINGTON ISD,LEE COUNTY,1052,https://www.lexingtonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1257,,,Crawler found: boardbook. Crawled 5 pages. Score: 65/100.,medium,2026-04-21,crawler_found,65
144903,DIME BOX ISD,LEE COUNTY,156,https://www.dimeboxisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/773,,,Crawler found: boardbook. Crawled 3 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
145901,BUFFALO ISD,LEON COUNTY,988,https://www.buffaloisd.net,boardbook,https://www.buffaloisd.net/board-of-trustees,,,Crawler found: boardbook. Crawled 5 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
145902,CENTERVILLE ISD,LEON COUNTY,676,https://www.centervilleisd.net,website_archive,https://centervilleisd.net/district-info/board-of-trustees/,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
145906,NORMANGEE ISD,LEON COUNTY,661,https://www.normangeeisd.org,website_archive,https://www.normangeeisd.org/board,,,Crawler found: website_archive. Crawled 6 pages. Score: 35/100.,low,2026-04-21,crawler_found,35
145907,OAKWOOD ISD,LEON COUNTY,203,https://www.oakwoodisd.net,facebook_live,https://www.oakwoodisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
145911,LEON ISD,LEON COUNTY,758,https://www.leonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1996,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
146901,CLEVELAND ISD,LIBERTY COUNTY,12513,https://www.clevelandisd.org,youtube,https://www.youtube.com/channel/UC4B_1nVIR8vyeBPeavenNeQ,,channel/UC4B_1nVIR8vyeBPeavenNeQ,"Crawler found: diligent, facebook_live, youtube, boardbook. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
146902,DAYTON ISD,LIBERTY COUNTY,5675,https://www.daytonisd.net,website_archive,https://www.daytonisd.net/school-board-2,,,Crawler found: website_archive. Crawled 8 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
146903,DEVERS ISD,LIBERTY COUNTY,191,https://www.deversisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/745,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
146904,HARDIN ISD,LIBERTY COUNTY,1257,https://www.hardinisd.net,youtube,https://www.youtube.com/channel/UC5fNnnxYajasJXVkZlwJ4Yw,,@hardinisdtexas,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
146905,HULL-DAISETTA ISD,LIBERTY COUNTY,429,https://www.hdisd.net,youtube,https://www.youtube.com/@LiveVideo-HDISD,,@LiveVideo-HDISD,Crawler found: youtube. Crawled 1 pages. Score: 78/100.,medium,2026-04-25,crawler_found,78
146906,LIBERTY ISD,LIBERTY COUNTY,2438,https://www.libertyisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/725,,,Crawler found: boardbook. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
146907,TARKINGTON ISD,LIBERTY COUNTY,1907,https://www.tarkingtonisd.net,youtube,http://www.youtube.com/@tarkingtonisd6352,,@tarkingtonisd6352,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
147902,GROESBECK ISD,LIMESTONE COUNTY,1495,https://www.groesbeckisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/670\,,,"Crawler found: boardbook, facebook_live. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
147903,MEXIA ISD,LIMESTONE COUNTY,1846,https://www.mexiaisd.net,facebook_live,https://www.mexiaisd.net/live-feed,,,Crawler found: facebook_live. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
148901,BOOKER ISD,LIPSCOMB COUNTY,343,https://www.bookerisd.net,website_archive,https://bookerisd.net/new-page-4,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
148905,DARROUZETT ISD,LIPSCOMB COUNTY,86,https://www.darrouzettisd.net,youtube,https://www.youtube.com/channel/UC_pZ4BNiTY1ORedhJG-inCQ,,channel/UC_pZ4BNiTY1ORedhJG-inCQ,Crawler found: youtube. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
149901,GEORGE WEST ISD,LIVE OAK COUNTY,1063,https://www.gwisd.us,website_archive,https://www.gwisd.us/apps/pages/index.jsp?uREC_ID=576260&type=d,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
149902,THREE RIVERS ISD,LIVE OAK COUNTY,566,https://www.trisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1934\,,,"Crawler found: boardbook, facebook_live. Crawled 2 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
150901,LLANO ISD,LLANO COUNTY,1968,https://www.llanoisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/681,,,Crawler found: boardbook. Crawled 2 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
152903,SLATON ISD,LUBBOCK COUNTY,1271,https://www.slatonisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/726,,,Crawler found: boardbook. Crawled 4 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
152907,FRENSHIP ISD,LUBBOCK COUNTY,11770,https://www.fisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/825,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
152909,SHALLOWATER ISD,LUBBOCK COUNTY,1731,https://www.shallowaterisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2205,,,Crawler found: boardbook. Crawled 1 pages. Score: 93/100.,high,2026-04-21,crawler_found,93
152910,IDALOU ISD,LUBBOCK COUNTY,995,https://www.idalouisd.net,youtube,https://www.youtube.com/@wildcatstream9390,,@wildcatstream9390,Crawler found: youtube. Crawled 7 pages. Score: 85/100.,high,2026-04-25,crawler_found,85
153904,TAHOKA ISD,LYNN COUNTY,612,https://www.tahokaisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/1956\,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
153905,NEW HOME ISD,LYNN COUNTY,708,https://www.newhomeisd.org,website_archive,https://www.newhomeisd.org/nhisd-board-of-trustees,,,Crawler found: website_archive. Crawled 2 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
155901,JEFFERSON ISD,MARION COUNTY,1125,https://www.jeffersonisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/982,,,Crawler found: boardbook. Crawled 3 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
156902,STANTON ISD,MARTIN COUNTY,1062,https://www.stantonschools.com,website_archive,https://www.stantonschools.com/vnews/display.v/SEC/Athletics%7CStanton%20Schools%27%20Live%20Stream,,,Crawler found: website_archive. Crawled 8 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
156905,GRADY ISD,MARTIN COUNTY,241,https://www.gradyisd.org,boardbook,https://www.gradyisd.org/live-feed,,,"Crawler found: boardbook, facebook_live. Crawled 4 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
157901,MASON ISD,MASON COUNTY,700,https://www.masonisd.net,website_archive,https://www.masonisd.net/school-board,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
158904,MATAGORDA ISD,MATAGORDA COUNTY,109,https://www.matagordaisd.org,website_archive,https://www.matagordaisd.org/about-us/board-of-trustees,,,Crawler found: website_archive. Crawled 5 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
158905,PALACIOS ISD,MATAGORDA COUNTY,1265,https://www.palaciosisd.org,boardbook,https://meetings.boardbook.org/public/organization/1210,,,Crawler found: boardbook. Crawled 8 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
159901,EAGLE PASS ISD,MAVERICK COUNTY,13820,https://www.eaglepassisd.net,youtube,https://www.youtube.com/channel/UCHmCMr06ffsxYvsoTjHrCiw,,channel/UCHmCMr06ffsxYvsoTjHrCiw,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
160901,BRADY ISD,MCCULLOCH COUNTY,935,https://www.bradyisd.org,vimeo,https://vimeo.com/362598038,,,Crawler found: vimeo. Crawled 8 pages. Score: 100/100.,high,2026-04-25,crawler_found,100
160904,ROCHELLE ISD,MCCULLOCH COUNTY,160,https://www.rochelleisd.net,youtube,https://www.youtube.com/channel/UC_d3TjDTadQCn8v19R9RtTw,,channel/UC_d3TjDTadQCn8v19R9RtTw,"Crawler found: facebook_live, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
161901,CRAWFORD ISD,MCLENNAN COUNTY,596,https://www.crawford-isd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2983\,,,"Crawler found: boardbook, facebook_live. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
161903,MIDWAY ISD,MCLENNAN COUNTY,8824,https://www.midwayisd.org,youtube,https://www.youtube.com/user/MidwayISDpr,,@MidwayISDpr,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
161906,LA VEGA ISD,MCLENNAN COUNTY,3093,https://www.lavegaisd.org,boardbook,https://meetings.boardbook.org/Public/Organization/870,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
161907,LORENA ISD,MCLENNAN COUNTY,1817,https://www.lorenaisd.net,youtube,https://www.youtube.com/channel/UC8E_MqOmf5T4nbEC1t6WAKQ,,channel/UC8E_MqOmf5T4nbEC1t6WAKQ,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 65/100.",medium,2026-04-21,crawler_found,65
161908,MART ISD,MCLENNAN COUNTY,605,https://www.martisd.org,facebook_live,https://www.martisd.org/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
161909,MCGREGOR ISD,MCLENNAN COUNTY,1495,https://www.mcgregor-isd.org,youtube,https://www.youtube.com/channel/UCmmyrN5ip3zcapLg2FOG9OA,,channel/UCmmyrN5ip3zcapLg2FOG9OA,Crawler found: youtube. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
161910,MOODY ISD,MCLENNAN COUNTY,751,https://www.moodyisd.org,youtube,https://www.youtube.com/@MoodyISD,,@MoodyISD,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
161912,RIESEL ISD,MCLENNAN COUNTY,689,https://www.rieselisd.org,youtube,https://www.youtube.com/user/rieselisd,,@rieselisd,"Crawler found: boardbook, youtube. Crawled 3 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
161914,WACO ISD,MCLENNAN COUNTY,13376,https://www.wacoisd.org,youtube,https://www.youtube.com/c/wacoisd-online,,@WacoISD-online,"Crawler found: boardbook, youtube. Crawled 2 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
161916,WEST ISD,MCLENNAN COUNTY,1300,https://www.westisd.net,website_archive,https://www.westisd.net/board,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
161920,CHINA SPRING ISD,MCLENNAN COUNTY,3013,https://www.chinaspringisd.net,facebook_live,https://www.chinaspringisd.net/live-feed,,,Crawler found: facebook_live. Crawled 1 pages. Score: 78/100.,medium,2026-04-21,crawler_found,78
161921,CONNALLY ISD,MCLENNAN COUNTY,2269,https://www.connally.org,youtube,https://www.youtube.com/@ConnallyISD,,@ConnallyISD,Crawler found: youtube. Crawled 4 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
161923,BOSQUEVILLE ISD,MCLENNAN COUNTY,729,https://www.bosquevilleisd.org,youtube,https://www.youtube.com/channel/UCEjF6JZZbgirAgzOT-nHcdA,,channel/UCEjF6JZZbgirAgzOT-nHcdA,"Crawler found: boardbook, youtube. Crawled 1 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
161924,HALLSBURG ISD,MCLENNAN COUNTY,131,https://www.hallsburgisd.org,website_archive,https://www.hallsburgisd.org/board-of-trustees,,,Crawler found: website_archive. Crawled 5 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
163901,DEVINE ISD,MEDINA COUNTY,1972,https://www.devineisd.org,youtube,https://www.youtube.com/embed/PCzK6UMcuyA,,,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 78/100.",medium,2026-04-21,crawler_found,78
164901,MENARD ISD,MENARD COUNTY,264,https://www.menardisd.net,website_archive,https://www.menardisd.net/live-feed,,,Crawler found: website_archive. Crawled 1 pages. Score: 38/100.,low,2026-04-21,crawler_found,38
165901,MIDLAND ISD,MIDLAND COUNTY,29651,https://www.midlandisd.net,youtube,https://www.youtube.com/channel/UCDnfWUcGWsFe9xdQ44l36GA,,channel/UCDnfWUcGWsFe9xdQ44l36GA,"Crawler found: diligent, youtube. Crawled 8 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
165902,GREENWOOD ISD,MIDLAND COUNTY,3373,https://www.gisd.org,youtube,https://www.youtube.com/embed/RfoP9wBTRi8,,,"Crawler found: youtube, boardbook. Crawled 8 pages. Score: 100/100.",high,2026-04-25,crawler_found,100
166901,CAMERON ISD,MILAM COUNTY,1488,https://www.cameronisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/1226,,,Crawler found: boardbook. Crawled 1 pages. Score: 50/100.,low,2026-04-21,crawler_found,50
166902,GAUSE ISD,MILAM COUNTY,134,https://www.gauseisd.net,website_archive,https://www.gauseisd.net/school-1,,,Crawler found: website_archive. Crawled 7 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
166903,MILANO ISD,MILAM COUNTY,423,https://www.milanoisd.net,youtube,https://www.youtube.com/@Milano_ISD,,@Milano_ISD,"Crawler found: boardbook, youtube. Crawled 6 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
166904,ROCKDALE ISD,MILAM COUNTY,1482,https://www.rockdaleisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2212,,,Crawler found: boardbook. Crawled 2 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
166907,BUCKHOLTS ISD,MILAM COUNTY,112,https://www.buckholtsisd.net,boardbook,https://meetings.boardbook.org/Public/Organization/2350,,,Crawler found: boardbook. Crawled 6 pages. Score: 65/100.,medium,2026-04-21,crawler_found,65
167902,MULLIN ISD,MILLS COUNTY,132,https://www.mullinisd.net,boardbook,https://www.mullinisd.net/board-members,,,Crawler found: boardbook. Crawled 6 pages. Score: 85/100.,high,2026-04-21,crawler_found,85
167904,PRIDDY ISD,MILLS COUNTY,119,https://www.priddyisd.net,website_archive,https://www.priddyisd.net/live-feed,,,Crawler found: website_archive. Crawled 4 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
168903,WESTBROOK ISD,MITCHELL COUNTY,220,https://www.westbrookisd.com,boardbook,https://meetings.boardbook.org/Public/Organization/2073,,,Crawler found: boardbook. Crawled 5 pages. Score: 100/100.,high,2026-04-21,crawler_found,100
169901,BOWIE ISD,MONTAGUE COUNTY,1503,https://www.bowieisd.net,youtube,https://www.youtube.com/@bowieisd/streams,,@bowieisd,"Crawler found: boardbook, facebook_live, youtube. Crawled 3 pages. Score: 100/100.",high,2026-04-21,crawler_found,100
169902,NOCONA ISD,MONTAGUE COUNTY,785,https://www.noconaisd.net,website_archive,https://www.noconaisd.net/board,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
169906,GOLD BURG ISD,MONTAGUE COUNTY,148,https://www.goldburgisd.net,website_archive,https://www.goldburgisd.net/school-board,,,Crawler found: website_archive. Crawled 6 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
169908,MONTAGUE ISD,MONTAGUE COUNTY,163,https://www.montagueisd.org,website_archive,https://www.montagueisd.org/vnews/display.v/SEC/School%20Board,,,Crawler found: website_archive. Crawled 7 pages. Score: 60/100.,medium,2026-04-21,crawler_found,60
169910,FORESTBURG ISD,MONTAGUE COUNTY,180,https://www.forestburgisd.net,website_archive,https://www.forestburgisd.net/board-of-education,,,Crawler found: website_archive. Crawled 7 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
169911,SAINT JO ISD,MONTAGUE COUNTY,326,https://www.saintjoisd.net,website_archive,https://www.saintjoisd.net/85099_2,,,Crawler found: website_archive. Crawled 8 pages. Score: 45/100.,low,2026-04-21,crawler_found,45
170906,MAGNOLIA ISD,MONTGOMERY COUNTY,14916,https://www.magnoliaisd.org,youtube,https://www.youtube.com/channel/UCZz4ZSGHPh3AYU_7lAldpHA,,channel/UCZz4ZSGHPh3AYU_7lAldpHA,"Crawler found: boardbook, youtube, vimeo. Crawled 6 pages. Score: 85/100.",high,2026-04-21,crawler_found,85
